timestamp,unix_time,hr_bpm,rr_intervals_ms,ecg_samples
2025-09-11 20:17:21,1757647041.786,83,711.9;699.2,
2025-09-11 20:17:22,1757647042.781,84,713.9,
2025-09-11 20:17:23,1757647043.770,84,715.8,
2025-09-11 20:17:24,1757647044.764,84,740.2;733.4,
2025-09-11 20:17:25,1757647045.751,83,756.8,
2025-09-11 20:17:26,1757647046.744,83,762.7,
2025-09-11 20:17:27,1757647047.723,82,747.1;723.6,
2025-09-11 20:17:28,1757647048.713,82,728.5,
2025-09-11 20:17:29,1757647049.703,82,712.9;714.8,
2025-09-11 20:17:30,1757647050.693,83,709.0,
2025-09-11 20:17:32,1757647052.179,83,714.8,
2025-09-11 20:17:33,1757647053.171,83,730.5;752.0,
2025-09-11 20:17:34,1757647054.160,83,778.3,
2025-09-11 20:17:35,1757647055.147,82,754.9,
2025-09-11 20:17:36,1757647056.143,82,797.9,
2025-09-11 20:17:37,1757647057.133,81,808.6;801.8,
2025-09-11 20:17:38,1757647058.613,80,791.0,
2025-09-11 20:17:39,1757647059.117,79,793.0,
2025-09-11 20:17:40,1757647060.102,79,794.9;757.8,
2025-09-11 20:17:41,1757647061.099,79,772.5,
2025-09-11 20:17:42,1757647062.086,79,760.7,
2025-09-11 20:17:43,1757647063.079,79,767.6;746.1,
2025-09-11 20:17:44,1757647064.059,79,761.7,
2025-09-11 20:17:45,1757647065.059,79,771.5,
2025-09-11 20:17:46,1757647066.043,79,779.3,
2025-09-11 20:17:47,1757647067.036,79,749.0;769.5,
2025-09-11 20:17:48,1757647068.018,79,734.4,
2025-09-11 20:17:49,1757647069.018,79,729.5;696.3,
2025-09-11 20:17:50,1757647070.007,80,666.0,
2025-09-11 20:17:50,1757647070.989,81,683.6;703.1,
2025-09-11 20:17:51,1757647071.982,82,742.2,
2025-09-11 20:17:52,1757647072.970,82,724.6,
2025-09-11 20:17:53,1757647073.959,82,757.8;752.9,
2025-09-11 20:17:54,1757647074.949,82,754.9,
2025-09-11 20:17:55,1757647075.943,81,723.6,
2025-09-11 20:17:56,1757647076.935,81,732.4;726.6,
2025-09-11 20:17:57,1757647077.918,82,728.5,
2025-09-11 20:17:58,1757647078.920,82,717.8,
2025-09-11 20:17:59,1757647079.910,82,743.2;746.1,
2025-09-11 20:18:00,1757647080.888,82,765.6,
2025-09-11 20:18:01,1757647081.879,81,748.0,
2025-09-11 20:18:02,1757647082.870,81,775.4;791.0,
2025-09-11 20:18:03,1757647083.859,81,784.2,
2025-09-11 20:18:04,1757647084.863,80,754.9,
2025-09-11 20:18:06,1757647086.829,80,758.8;744.1,
2025-09-11 20:18:06,1757647086.830,80,752.9,
2025-09-11 20:18:08,1757647088.818,80,723.6,
2025-09-11 20:18:09,1757647089.309,80,748.0;753.9,
2025-09-11 20:18:10,1757647090.302,80,775.4,
2025-09-11 20:18:10,1757647090.791,80,748.0,
2025-09-11 20:18:11,1757647091.783,80,752.9;749.0,
2025-09-11 20:18:13,1757647093.765,80,734.4,
2025-09-11 20:18:14,1757647094.254,80,741.2,
2025-09-11 20:18:14,1757647094.754,80,739.3;719.7,
2025-09-11 20:18:16,1757647096.237,80,732.4,
2025-09-11 20:18:16,1757647096.738,81,715.8;719.7,
2025-09-11 20:18:17,1757647097.726,81,700.2,
2025-09-11 20:18:18,1757647098.713,81,697.3,
2025-09-11 20:18:19,1757647099.703,82,695.3;728.5,
2025-09-11 20:18:21,1757647101.184,83,764.6,
2025-09-11 20:18:22,1757647102.175,82,735.4,
2025-09-11 20:18:23,1757647103.168,82,760.7;741.2,
2025-09-11 20:18:24,1757647104.155,82,749.0,
2025-09-11 20:18:25,1757647105.147,82,720.7,
2025-09-11 20:18:26,1757647106.136,82,724.6;726.6,
2025-09-11 20:18:27,1757647107.128,82,709.0,
2025-09-11 20:18:28,1757647108.117,82,690.4;712.9,
2025-09-11 20:18:29,1757647109.109,83,703.1,
2025-09-11 20:18:30,1757647110.101,83,714.8,
2025-09-11 20:18:31,1757647111.093,83,708.0;732.4,
2025-09-11 20:18:32,1757647112.084,83,726.6,
2025-09-11 20:18:33,1757647113.100,83,725.6;691.4,
2025-09-11 20:18:34,1757647114.059,83,688.5,
2025-09-11 20:18:35,1757647115.049,84,683.6;681.6,
2025-09-11 20:18:36,1757647116.044,85,706.1,
2025-09-11 20:18:37,1757647117.028,85,717.8;718.8,
2025-09-11 20:18:38,1757647118.017,85,695.3,
2025-09-11 20:18:39,1757647119.006,85,667.0,
2025-09-11 20:18:39,1757647120.000,86,671.9;686.5,
2025-09-11 20:18:40,1757647120.987,86,692.4,
2025-09-11 20:18:41,1757647121.979,86,683.6;693.4,
2025-09-11 20:18:42,1757647122.963,86,679.7,
2025-09-11 20:18:43,1757647123.958,87,689.5,
2025-09-11 20:18:44,1757647124.949,87,708.0;738.3,
2025-09-11 20:18:45,1757647125.943,86,739.3,
2025-09-11 20:18:46,1757647126.929,85,826.2,
2025-09-11 20:18:47,1757647127.913,84,870.1,
2025-09-11 20:18:48,1757647128.903,83,891.6,
2025-09-11 20:18:49,1757647129.904,80,840.8;831.1,
2025-09-11 20:18:50,1757647130.896,79,818.4,
2025-09-11 20:18:51,1757647131.887,78,767.6,
